,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
473,24,9,405,23786,1,0,1,0,255,1,0,0,0
21389,24,9,228,1530,3,0,1,0,255,1,0,0,0
30819,24,9,205,997,17,0,1,0,255,1,0,0,0
11688,44,9,147,105,3,0,0.33,0.67,4,0.02,0.72,0,0
37134,49,5,0,0,130,1,0.08,0.06,4,0.02,0.07,1,1
21132,24,9,211,10609,12,0,1,0,255,1,0,0,0
13973,18,9,8,173,1,0,1,0,6,0.04,0.03,0,0
12633,49,5,0,0,18,1,1,0,18,0.07,0.07,1,1
48720,24,9,198,12112,1,0,1,0,255,1,0,0,0
44420,24,9,215,8420,9,0,1,0,255,1,0,0,0
2076,39,5,0,0,271,1,0.08,0.05,23,0.09,0.05,1,1
9609,24,9,325,4580,7,0,1,0,255,1,0,0,0
32512,20,9,1214,0,1,0,1,0,67,0.31,0.03,0,0
3972,18,9,6,147,1,0,1,0,1,0,0.07,0.67,0
43065,15,9,1032,0,342,0,1,0,255,1,0,0,1
1612,28,5,0,0,202,1,0.02,0.06,11,0.04,0.08,1,1
10268,24,9,306,2239,7,0,1,0,245,0.96,0.01,0.02,0
21051,24,9,210,746,3,0,1,0,255,1,0,0,0
14253,24,1,0,0,1,0,1,0,237,1,0,0,0
37571,24,9,237,20920,1,0,1,0,255,1,0,0,0
21857,24,5,0,0,49,1,0.37,0.08,67,0.26,0.02,1,1
10670,35,5,0,0,53,1,0.04,0.09,2,0.01,0.07,1,1
32879,24,9,287,1967,3,0,1,0,255,1,0,0,0
12095,60,5,0,0,261,1,0.05,0.06,7,0.03,0.07,1,1
24806,5,1,0,0,207,0,0.02,0.07,4,0.02,0.07,0,1
37763,14,9,8,0,1,0,1,0,255,1,0,0,1
36098,24,9,220,45263,42,0,1,0,255,1,0,0,0
936,24,9,338,275,13,0,1,0,255,1,0,0,0
32458,24,9,235,1380,5,0.2,1,0,253,0.99,0.01,0,0
18522,65,9,181,0,2,0,0.5,1,1,0.5,1,0,0
28503,20,5,0,0,26,1,0.23,0.15,63,0.25,0.02,1,1
8894,1,9,312876,22784,1,0,1,0,32,0.59,0.07,0.02,0
46165,20,5,0,0,275,1,0.03,0.06,13,0.05,0.09,1,1
44162,20,9,10073,0,22,0,1,0,74,0.38,0.03,0,0
7915,44,9,147,105,5,0,0.2,0.6,2,0.01,0.46,0,0
10524,24,9,310,1484,14,0,1,0,255,1,0,0,0
1034,49,5,0,0,89,1,0.19,0.06,2,0.01,0.08,1,1
36332,24,9,247,1878,1,0,1,0,251,0.98,0.01,0,0
23442,24,9,264,1254,10,0,1,0,255,1,0,0,0
25573,49,5,0,0,287,1,0.01,0.06,14,0.05,0.07,1,1
26988,24,9,326,15925,10,0,1,0,255,1,0,0,0
46879,12,9,42,42,4,0,1,0,95,0.97,0.03,0,0
27816,24,9,177,10988,3,0,1,0,255,1,0,0,0
36603,7,5,0,0,263,1,0.02,0.06,7,0.03,0.06,1,1
36767,24,9,271,273,2,0,1,0,255,1,0,0,0
11120,54,0,0,0,1,0,1,0,151,0.23,0.36,0.08,1
48350,24,9,318,4741,3,0,1,0,255,1,0,0,0
37268,54,9,677,335,1,0,1,0,184,0.94,0.03,0,0
7735,49,5,0,0,212,1,0.01,0.07,19,0.07,0.07,1,1
46732,49,9,105,0,2,0,1,0,15,0.83,0.17,0,0
25147,18,5,0,0,18,1,0.44,0.22,68,0.27,0.03,1,1
35101,24,9,200,296,15,0,1,0,255,1,0,0.01,0
20173,12,9,45,136,25,0,1,0,227,0.89,0.02,0,0
42764,12,9,44,132,77,0,1,0,254,1,0.01,0,0
4175,49,5,0,0,226,1,0.05,0.06,11,0.04,0.07,1,1
13563,20,5,0,0,78,1,0.26,0.05,69,0.27,0.02,1,1
13158,4,5,0,0,263,1,0.01,0.06,3,0.01,0.08,1,1
45737,24,9,253,1977,1,0,1,0,246,0.96,0.01,0,0
4205,56,9,0,15,1,0,1,0,1,0.33,1,0,1
6074,30,5,0,0,8,1,1,0,8,0.03,0.07,1,1
4547,54,9,0,89,1,0,1,0,100,0.17,1,0,1
41111,49,1,0,0,2,0,0.5,1,1,0,0.39,0.2,1
25612,14,9,8,0,1,0,1,0,102,1,0,0,1
46568,49,9,105,146,1,0,1,0,183,0.95,0.02,0,0
5589,24,9,210,16144,1,0,1,0,5,1,0,0,0
27635,12,9,44,44,120,0,1,0,255,1,0,0,0
5492,24,9,298,1691,29,0,1,0,255,1,0,0,0
46455,14,9,8,0,1,0,1,0,83,1,0,0,1
28410,24,9,211,1274,14,0,1,0,255,1,0,0,0
25960,24,9,242,396,8,0,1,0,255,1,0,0,0
40061,20,9,965,0,3,0.33,1,0,63,0.2,0.11,0.02,0
5884,18,9,10,142,1,0,1,0,4,0.02,0.54,0,0
32967,16,5,0,0,138,1,0.16,0.05,22,0.09,0.05,1,1
7821,49,1,0,0,110,0,0.06,0.08,7,0.03,0.07,0,1
27882,59,5,0,0,236,1,0.08,0.06,18,0.07,0.07,1,1
3238,24,9,208,471,8,0,1,0,255,1,0,0,0
481,56,5,0,0,204,1,0.09,0.06,18,0.07,0.07,1,1
45775,24,9,306,2063,2,0,1,0,255,1,0,0,0
26716,28,5,0,0,267,1,0.04,0.06,18,0.07,0.06,1,1
32617,24,9,169,19735,3,0,1,0,255,1,0,0,0
3197,49,5,0,0,286,1,0.07,0.05,18,0.07,0.08,1,1
41358,24,9,206,313,14,0,1,0,255,1,0,0,0
48039,60,9,105,1354,1,0,1,0,4,0.03,0.04,0,0
33337,24,9,257,1617,5,0,1,0,255,1,0,0,0
11406,24,9,342,753,1,0,1,0,255,1,0,0.01,0
44835,24,5,0,0,44,1,0.32,0.09,63,0.25,0.02,1,1
45768,19,5,0,0,223,1,0.09,0.06,20,0.08,0.07,1,1
47139,24,1,0,0,1,0,1,0,255,1,0,0,0
29001,28,5,0,0,243,1,0.01,0.06,3,0.01,0.07,1,1
48546,8,5,0,0,211,1,0.08,0.06,16,0.06,0.07,1,1
43627,16,1,0,0,145,0,0.13,0.06,19,0.07,0.07,0,1
22671,60,9,4866,72771,1,0,1,0,33,0.13,0.34,0.34,0
9612,44,1,0,0,511,0.12,0,1,1,0,1,0.09,1
34243,16,5,0,0,138,1,0.14,0.05,5,0.02,0.07,1,1
6717,24,9,209,738,9,0,1,0,255,1,0,0,0
35607,41,5,0,0,106,1,0.11,0.07,12,0.06,0.07,1,1
8075,49,5,0,0,133,1,0.08,0.08,14,0.05,0.07,1,1
49790,49,9,28,0,9,0,1,0,9,0.04,0.02,0,1
27504,60,2,0,0,294,0,0.06,0.05,18,0.07,0.08,0,1
25307,49,5,0,0,73,1,0.33,0.05,24,0.09,0.05,1,1
49930,24,1,0,0,1,0,1,0,247,1,0,0,0
49554,34,2,0,0,142,0,0.05,0.06,7,0.03,0.07,0,1
18024,24,9,225,15105,4,0,1,0,255,1,0,0,0
19846,49,5,0,0,62,1,0.29,0.06,20,0.08,0.08,1,1
23951,12,9,46,86,247,0,1,0.01,254,1,0.01,0,0
8283,24,9,202,960,8,0,1,0,255,1,0,0,0
37803,24,9,168,108559,1,0,1,0,255,1,0,0,0
23498,43,9,48,48,6,0,0.17,0.33,28,0.42,0.05,0,0
26315,49,9,207,0,2,0,1,0,112,0.82,0.01,0,1
22959,20,9,5133876,0,1,0,1,0,34,1,0,0,1
24387,20,9,425,0,1,0,1,0,38,0.14,0.01,0,0
14235,12,9,33,0,3,0,1,0,15,0.05,0.03,0,0
42028,54,9,1369,331,1,0,1,0,169,0.57,0.04,0,0
9434,15,9,18,0,1,0,1,0,9,1,0,0,1
529,2,1,0,0,284,0,0.05,0.06,14,0.05,0.07,0,1
23173,39,4,0,0,1,0,1,0,1,0,0.55,0,1
33472,4,5,0,0,255,1,0.02,0.07,5,0.02,0.07,1,1
38540,31,5,0,0,149,1,0.01,0.06,2,0.01,0.07,1,1
44682,28,5,0,0,282,1,0.04,0.06,1,0,0.07,1,1
36706,24,9,241,1481,12,0,1,0,255,1,0,0,0
23443,49,5,0,0,275,1,0.07,0.07,19,0.07,0.06,1,1
26773,6,5,0,0,122,1,0.01,0.07,1,0,0.08,1,1
20818,21,5,0,0,256,1,0.09,0.05,24,0.09,0.05,1,1
38814,44,4,1,0,2,0,1,0,2,0.01,0.73,0,1
48059,20,9,383,0,2,0,1,0,56,0.26,0.04,0.03,0
33293,24,9,155,7594,1,0,1,0,20,1,0,0,0
4524,49,5,0,0,123,1,0.02,0.07,7,0.03,0.06,1,1
28663,24,9,204,247,9,0,1,0,255,1,0,0,0
26900,20,9,383,0,2,0,0.5,1,107,0.12,0.17,0,0
19857,54,9,933,334,1,0,1,0,184,1,0,0,0
2911,49,4,0,0,1,0,1,0,1,0,0.77,0,1
25354,49,5,0,0,244,1,0.04,0.07,13,0.05,0.08,1,1
48741,24,9,330,415,16,0,1,0,255,1,0,0,0
10489,49,5,0,0,113,1,0.12,0.06,12,0.2,0.1,1,1
14786,24,9,226,1933,3,0,1,0,255,1,0,0,0
8053,49,5,0,0,123,1,0.03,0.06,4,0.02,0.08,1,1
23817,49,5,0,0,263,1,0.06,0.06,7,0.03,0.08,1,1
3239,24,9,219,2747,1,0,1,0,255,1,0,0,0
12641,24,9,196,6194,2,0,1,0,255,1,0,0,0
20885,24,9,324,3326,32,0,1,0,255,1,0,0,0
20775,49,5,0,0,108,1,0.18,0.06,19,0.07,0.05,1,1
11722,24,9,304,1384,3,0,1,0,140,1,0,0,0
37980,60,5,0,0,267,1,0.01,0.05,3,0.01,0.05,1,1
3679,24,9,220,2553,8,0,1,0,255,1,0,0,0
1381,59,3,0,0,222,0.64,0.01,0.42,2,0.01,0.36,0.55,1
18941,49,5,0,0,100,1,0.11,0.06,20,0.08,0.07,1,1
29424,24,9,308,253,11,0,1,0,255,1,0,0,0
17525,20,9,11,0,1,0,1,0,28,0.47,0.08,0,0
46382,24,9,243,349,13,0,1,0,255,1,0,0,0
34047,24,9,321,2849,11,0,1,0,255,1,0,0,0
34274,18,9,9,178,2,0,1,0,4,0.02,0.31,0,1
10921,49,5,0,0,229,1,0.05,0.06,12,0.05,0.07,1,1
27811,31,1,0,0,103,0,0.03,0.06,3,0.01,0.07,0,1
31389,49,5,0,0,52,1,0.13,0.12,9,0.04,0.09,1,1
3291,36,5,0,0,236,1,0.04,0.06,9,0.04,0.07,1,1
38767,24,9,330,713,7,0,1,0,255,1,0,0,0
14497,44,9,146,105,2,0,1,0,2,0.01,0.66,0,0
19082,15,9,1032,0,510,0,1,0,79,0.31,0.13,0,1
46952,24,9,306,1380,6,0,1,0,248,0.97,0.01,0,0
18780,24,9,216,1214,14,0,1,0,255,1,0,0,0
8711,20,9,59,0,12,0,1,0,44,0.51,0.03,0,0
9469,49,5,0,0,88,1,0.01,0.08,1,0,0.05,1,1
13554,20,9,203,0,2,0,1,0,63,0.56,0.08,0,0
42195,20,9,15377,0,4,0,1,0,39,1,0,0,0
6974,18,5,0,0,9,1,1,0,15,0.13,0.06,1,1
38027,14,9,8,0,1,0,1,0,8,1,0,0,1
22420,24,9,304,1412,18,0,1,0,255,1,0,0,0
2291,20,9,319,0,3,0,0.67,0.67,10,0.1,0.2,0,0
7408,24,9,210,2585,11,0,1,0,237,1,0,0,0
39541,20,9,3909,0,7,0,1,0,47,0.18,0.03,0,0
47758,29,1,0,0,277,0,0.05,0.06,14,0.05,0.08,0,1
26520,19,9,1507,4152,1,0,1,0,17,0.18,0.05,0,0
44283,60,9,178,6921,1,0,1,0,14,0.1,0.03,0,0
32965,24,9,297,1170,5,0,1,0,255,1,0,0,0
976,0,4,2634,8611,1,0,1,0,4,0.36,0.18,0,0
41377,12,9,43,43,148,0,1,0,212,0.83,0.01,0,0
19931,24,9,224,280,13,0,1,0,255,1,0,0,0
43574,24,9,228,1452,10,0,1,0,255,1,0,0,0
23780,44,4,1,0,2,0,1,0,2,0.01,0.64,0,1
16190,24,9,213,414,23,0,1,0,255,1,0,0,0
37087,12,9,43,127,2,0,1,0,251,0.98,0.01,0,0
30624,12,9,45,135,264,0,1,0.01,194,0.85,0.01,0,0
9088,24,9,279,477,9,0,1,0,255,1,0,0,0
11602,12,9,42,73,288,0,1,0.01,254,1,0.01,0,0
28282,24,9,309,4396,25,0,1,0,255,1,0,0,0
22941,49,5,0,0,153,1,0.12,0.07,19,0.07,0.06,1,1
45262,44,9,147,0,3,0,0.33,0.67,1,0,0.04,0,0
42996,24,9,230,258,9,0,1,0,255,1,0,0,0
38314,49,5,0,0,139,1,0.16,0.05,1,0,0.06,1,1
36355,49,9,105,145,1,0,1,0,1,0.11,0.33,0,0
20621,19,9,1138,2443,1,0,1,0,70,0.27,0.02,0,1
39073,24,9,200,559,10,0,1,0,255,1,0,0.02,0
21150,24,1,0,0,1,0,1,0,255,1,0,0,0
34005,36,5,0,0,250,1,0.01,0.06,10,0.04,0.07,1,1
38782,49,5,0,0,114,1,0.03,0.06,7,0.08,0.12,1,1
28677,24,9,241,9284,14,0,1,0,255,1,0,0,0
27170,24,9,281,13265,1,0,1,0,255,1,0,0,0
27539,11,1,0,0,250,0,0.02,0.07,5,0.02,0.08,0,1
12382,24,9,294,1600,6,0,1,0,255,1,0,0,0
43562,54,5,0,0,194,1,0.01,0.05,1,0,0.05,1,1
15818,54,9,2143,328,2,0,1,0,95,0.48,0.03,0.01,0
22602,15,9,520,0,438,0,1,0,5,1,0,0,1
27799,20,5,0,0,27,1,0.19,0.15,65,0.25,0.02,1,1
33656,33,5,0,0,216,1,0.07,0.05,16,0.06,0.06,1,1
46593,66,5,0,0,115,1,0.12,0.06,14,0.05,0.07,1,1
11519,16,5,0,0,128,1,0.17,0.05,22,0.09,0.06,1,1
9218,39,1,0,0,135,0,0.04,0.07,5,0.02,0.07,0,1
31056,49,5,0,0,132,1,0.13,0.07,17,0.07,0.07,1,1
4986,20,9,8325,0,19,0,1,0,112,0.44,0.03,0,0
49668,20,6,13140,0,3,0.33,1,0,31,0.11,0.04,0.01,0
42354,49,5,0,0,192,1,0.02,0.06,15,0.06,0.07,1,1
36243,14,9,8,0,1,0,1,0,41,1,0,0,1
39187,24,9,141,27078,3,0,1,0,255,1,0,0,0
17494,24,9,206,1214,16,0,1,0,255,1,0,0,0
14715,54,9,1546,336,2,0,1,0,6,0.02,0.73,0,0
33246,44,5,0,0,510,0.29,0,1,1,0,1,0.36,1
41875,24,6,205,29200,1,1,1,0,255,1,0,0.06,0
9734,12,9,44,44,86,0,1,0,255,1,0,0,0
45944,24,9,251,2032,2,0,1,0,255,1,0,0,0
25140,20,9,7422,0,15,0,1,0,29,0.24,0.03,0,0
47260,24,9,222,2195,10,0,1,0,255,1,0,0,0
20290,66,5,0,0,143,1,0.14,0.06,2,0.01,0.06,1,1
48281,9,2,0,0,253,0,0.01,0.07,3,0.01,0.08,0,1
47132,31,5,0,0,116,1,0.13,0.06,15,0.06,0.07,1,1
40316,49,1,0,0,121,0,0.1,0.07,12,0.26,0.13,0,1
17579,24,5,0,0,223,1,0.05,0.06,11,0.04,0.08,1,1
48310,24,1,0,0,1,0,1,0,214,1,0,0,0
460,44,9,147,105,1,0,1,0,3,0.01,0.53,0,0
48766,60,9,884,146065,1,0,1,0,4,0.18,0.18,0.09,0
2126,49,1,0,0,225,0,0.03,0.07,6,0.02,0.09,0,1
39894,49,5,0,0,119,1,0.14,0.06,2,0.01,0.09,1,1
454,7,5,0,0,275,1,0.05,0.06,15,0.06,0.09,1,1
46550,49,4,0,0,1,0,1,0,1,0.01,0.21,0,1
21761,20,5,0,0,6,1,1,0,57,0.22,0.04,1,1
48293,24,1,0,0,1,0,1,0,253,1,0,0,0
19869,44,9,147,105,1,0,1,0,1,0,0.74,0,0
9676,28,5,0,0,278,1,0.05,0.05,14,0.05,0.08,1,1
37684,59,5,0,0,127,1,0.1,0.06,5,0.02,0.07,1,1
42401,44,9,147,105,3,0,0.67,0.67,2,0.01,0.57,0,0
49090,63,9,0,4,1,0,1,0,11,1,0,0.09,0
31829,24,9,324,1572,9,0,1,0,255,1,0,0,0
14861,24,9,308,1412,4,0,1,0,255,1,0,0,0
30527,23,1,0,0,168,0,0.12,0.07,20,0.08,0.07,0,1
15365,24,9,267,11798,4,0,1,0,255,1,0,0,0
20555,49,1,0,0,97,0,0.03,0.07,3,0.01,0.07,0,1
30749,24,9,248,729,2,0,1,0,217,1,0,0,0
11720,24,9,301,3010,4,0,1,0,255,1,0,0,0
45778,39,5,0,0,293,1,0.02,0.05,1,0,0.07,1,1
29578,49,1,0,0,307,0.1,0,1,1,0,1,0.09,1
38760,24,9,312,298,3,0,1,0,255,1,0,0,0
36259,24,9,287,264,16,0,1,0,255,1,0,0,0
1467,24,9,201,7980,3,0,1,0,255,1,0,0,0
22040,44,9,1,0,2,0,1,0,2,0.01,0.2,0,1
6284,24,9,282,4060,2,0,1,0,255,1,0,0,0
10700,20,9,748,0,1,0,1,0,57,0.78,0.22,0,0
25223,49,5,0,0,275,1,0.05,0.07,15,0.06,0.09,1,1
29112,24,9,189,345,1,0,1,0,255,1,0,0,0
4209,24,1,0,0,1,0,1,0,255,1,0,0,0
40053,12,9,1,0,25,0,0.28,0.12,7,0.03,0.9,0.03,1
14762,16,5,0,0,143,1,0.1,0.06,15,0.06,0.06,1,1
45709,49,4,0,0,1,0,1,0,1,0.01,0.56,0.06,1
12029,65,9,70,0,18,0,0.11,0.17,21,0.08,0.01,0,0
39598,7,1,0,0,240,0,0.08,0.06,20,0.08,0.07,0,1
48469,20,9,19,0,2,0,1,0,59,0.23,0.02,0.62,0
39876,49,5,0,0,132,1,0.08,0.06,13,0.05,0.06,1,1
4695,24,9,326,15525,3,0,1,0,193,1,0,0,0
29537,24,9,319,22780,20,0,1,0,255,1,0,0,0
32023,54,9,1111,327,1,0,1,0,62,0.64,0.03,0,0
23947,24,9,230,10113,14,0,1,0,255,1,0,0,0
24065,24,9,246,757,28,0,1,0,255,1,0,0,0
20367,24,9,226,369,19,0,1,0,255,1,0,0,0
42279,24,9,208,757,7,0,1,0,255,1,0,0,0
28818,20,9,6062,0,14,0,1,0,102,0.4,0.01,0,0
36171,24,9,212,124,5,0,1,0,255,1,0,0,0
49869,49,1,0,0,214,0.01,0,1,1,0,0.86,0.01,1
9354,44,9,147,0,5,0,0.2,0.6,1,0,0.28,0,0
5965,24,9,205,307,39,0,1,0,255,1,0,0,0
34333,24,9,294,438,3,0,1,0,255,1,0,0,0
42367,24,1,0,0,1,0,1,0,255,1,0,0,0
38971,67,1,0,0,234,0,0.03,0.06,6,0.02,0.07,0,1
47111,60,4,126,179,2,0,1,0,41,1,0,0.05,1
40413,49,5,0,0,185,1,0.05,0.08,10,0.04,0.08,1,1
2155,24,9,337,188,1,0,1,0,255,1,0,0,0
4200,12,9,44,135,72,0,0.97,0.04,237,0.93,0.01,0,0
3249,24,9,298,5989,7,0,1,0,255,1,0,0,0
9202,59,1,0,0,233,0,0.02,0.07,5,0.02,0.07,0,1
25523,24,9,271,4146,14,0,1,0,255,1,0,0,0
34515,49,1,0,0,209,0,0.04,0.06,9,0.04,0.07,0,1
13374,24,9,250,600,28,0,1,0,255,1,0,0,0
33725,20,9,5336,0,1,0,1,0,7,0.23,0.13,0,0
3332,24,9,257,1065,28,0,1,0,255,1,0,0,0
7722,24,1,0,0,1,0,1,0,218,1,0,0,0
13667,24,9,229,4039,4,0,1,0,255,1,0,0,0
43414,54,5,0,0,19,1,1,0,138,0.49,0.01,0.99,1
35458,24,9,256,4467,1,0,1,0,255,1,0,0,0
43039,4,5,0,0,294,1,0.03,0.05,11,0.04,0.07,1,1
17379,14,9,8,0,1,0,1,0,133,1,0,0,1
49089,49,9,105,105,10,0,0.1,0.2,238,0.93,0.01,0,0
36874,54,9,589,333,1,0,1,0,149,0.58,0.01,0,0
19583,44,9,147,105,5,0,0.2,0.6,1,0,0.85,0,0
7904,49,5,0,0,114,1,0.11,0.05,13,0.05,0.06,1,1
15811,49,9,105,146,1,0,1,0,244,0.96,0.01,0,0
36878,20,9,26408,0,8,0,1,0,14,0.56,0.16,0,0
39548,24,5,0,0,1,1,1,0,6,1,0,1,0
15623,24,9,244,1451,3,0.33,1,0,255,1,0,0,0
2057,24,9,268,279,1,0,1,0,102,0.96,0.02,0,0
36078,54,9,760,333,1,0,1,0,151,0.63,0.12,0.01,0
21654,20,5,0,0,139,1,0.15,0.04,18,0.07,0.05,1,1
34222,24,9,298,4097,27,0,1,0,255,1,0,0,0
5739,49,5,0,0,224,1,0.07,0.06,9,0.04,0.06,1,1
42385,44,9,147,105,1,0,1,0,1,0,0.73,0,0
5263,49,9,28,0,78,0,1,0,78,0.31,0.01,0,1
46582,24,9,333,741,10,0,1,0,255,1,0,0,0
16230,57,5,0,0,234,1,0.06,0.06,14,0.05,0.06,1,1
3032,14,9,8,0,1,0,1,0,207,1,0,0,1
18052,20,5,0,0,233,1,0.01,0.07,3,0.01,0.07,1,1
17981,24,9,225,12922,10,0,1,0,255,1,0,0,0
20678,36,5,0,0,201,1,0.09,0.06,19,0.07,0.09,1,1
15112,49,5,0,0,116,1,0.03,0.08,4,0.02,0.09,1,1
23497,12,9,46,138,159,0,1,0,255,1,0,0,0
25724,12,9,43,126,194,0,1,0,253,0.99,0.01,0,0
9912,24,9,317,935,7,0,1,0,255,1,0,0,0
451,49,9,105,146,1,0,1,0,217,0.95,0.01,0,0
2981,24,9,317,23209,1,0,1,0,255,1,0,0,0
16221,23,5,0,0,264,1,0.07,0.06,18,0.07,0.06,1,1
9830,60,5,0,0,286,1,0.08,0.05,24,0.09,0.05,1,1
20896,24,9,227,7488,3,0,1,0,255,1,0,0,0
13006,15,9,520,0,179,0,1,0,255,1,0,0,1
35076,60,5,0,0,75,1,0.24,0.05,52,0.2,0.04,1,1
9963,24,9,301,984,4,0,1,0,255,1,0,0,0
6588,2,1,0,0,153,0,0.03,0.07,5,0.02,0.07,0,1
26585,24,1,0,0,1,0,1,0,53,1,0,0,0
18443,20,9,879,0,13,0,1,0,113,0.46,0.02,0,0
41679,24,9,211,3218,24,0,1,0,255,1,0,0.01,0
16746,24,2,0,0,1,0,1,0,255,1,0,0,0
22532,49,5,0,0,45,1,0.33,0.13,15,0.06,0.08,1,1
42724,49,5,0,0,131,1,0.03,0.06,15,0.06,0.07,1,1
44927,35,5,0,0,242,1,0.06,0.06,16,0.06,0.07,1,1
27347,24,9,213,1280,6,0,1,0,255,1,0,0,0
34923,49,5,0,0,263,1,0.03,0.05,8,0.04,0.06,0.99,1
49222,67,5,0,0,234,1,0.07,0.06,16,0.06,0.07,1,1
12978,15,9,1032,0,511,0,1,0,222,0.87,0.01,0,1
7711,12,9,43,131,74,0,0.99,0.03,239,0.94,0.01,0,0
3613,49,9,1,4,28,0,0.39,0.11,11,0.04,0.7,0.16,1
25024,29,5,0,0,247,1,0.07,0.06,17,0.07,0.07,1,1
2810,33,5,0,0,206,1,0.02,0.07,10,0.04,0.07,1,1
31910,24,9,359,908,34,0,1,0,255,1,0,0,0
28839,12,9,44,128,76,0,1,0,237,0.93,0.01,0,0
44894,44,9,147,105,1,0,1,0,1,0,0.66,0,0
32627,49,4,1,0,2,0,1,0,2,0.01,0.74,0,1
6477,20,9,246,0,2,0,0.5,1,83,0.33,0.07,0.02,1
28013,21,5,0,0,235,1,0.03,0.06,8,0.03,0.06,1,1
48390,49,5,0,0,215,1,0.07,0.06,14,0.05,0.07,1,1
35717,4,1,0,0,123,0,0.03,0.07,4,0.02,0.07,0,1
15665,60,5,0,0,67,1,0.25,0.06,44,0.17,0.04,1,1
48408,20,5,0,0,218,1,0.01,0.06,18,0.07,0.06,1,1
9369,44,9,147,105,3,0,0.33,0.67,1,0,0.65,0,0
29851,26,5,0,0,130,1,0.14,0.06,18,0.07,0.07,1,1
17878,20,5,0,0,142,1,0.04,0.06,6,0.02,0.06,1,1
21949,8,1,0,0,198,0,0.02,0.07,3,0.01,0.08,0,1
12141,54,9,2764,367,1,0,1,0,182,0.71,0.02,0,0
20784,24,5,0,0,5,1,0.4,0.4,62,0.24,0.02,1,1
2333,21,5,0,0,214,1,0.04,0.08,8,0.03,0.08,1,1
39549,24,1,0,0,1,0,1,0,242,1,0,0,0
33094,54,9,1259,479,1,0,1,0,2,0.01,0.01,0,0
41344,49,5,0,0,106,1,0.05,0.07,4,0.02,0.06,1,1
39224,24,9,328,1137,4,0,1,0,255,1,0,0.01,0
20552,24,9,163,22886,1,0,1,0,255,1,0,0,0
21503,44,9,147,105,1,0,1,0,1,0,0.68,0,0
8080,49,5,0,0,118,1,0.05,0.06,26,0.1,0.05,1,1
14256,60,5,0,0,10,0.9,0.9,0.2,10,1,0,1,1
9035,24,9,212,2531,11,0.09,1,0,232,1,0,0.01,0
14147,24,9,286,933,34,0,1,0,255,1,0,0,0
37307,24,9,274,1313,12,0,1,0,255,1,0,0,0
29478,24,9,265,2780,2,0,1,0,255,1,0,0,0
14208,24,9,207,1925,17,0,1,0,255,1,0,0,0
3721,24,9,325,395,11,0,1,0,255,1,0,0,0
45687,18,5,0,0,20,1,0.4,0.15,68,0.27,0.02,1,1
47508,24,9,198,261,7,0,1,0,255,1,0,0,0
33627,54,9,1875,334,1,0,1,0,94,0.37,0.02,0,0
33456,26,5,0,0,140,1,0.12,0.06,17,0.07,0.06,1,1
27340,49,5,0,0,212,1,0.01,0.07,3,0.01,0.1,1,1
22827,19,9,1250,2451,1,0,1,0,135,0.53,0.02,0,1
29374,24,9,222,602,1,0,1,0,255,1,0,0,0
25409,24,9,346,397,1,0,1,0,255,1,0,0,0
15092,24,9,234,7203,1,0,1,0,255,1,0,0,0
17326,49,4,1,0,2,0,1,0,2,0.01,0.73,0,1
3606,24,9,230,324,34,0,1,0,255,1,0,0,0
23256,12,9,43,132,143,0,1,0,255,1,0,0,0
10428,49,1,0,0,125,0,0.05,0.07,6,0.02,0.06,0,1
2653,24,9,293,1924,14,0,1,0,255,1,0,0,0
46923,24,9,213,1404,24,0,1,0,255,1,0,0,0
31334,24,9,238,5965,9,0,1,0,255,1,0,0,0
5554,49,4,0,0,1,0,1,0,1,0.01,0.08,0,1
47828,12,9,44,44,7,0,0.14,0.29,22,0.96,0.09,0,0
33619,11,5,0,0,259,1,0.02,0.07,6,0.02,0.07,1,1
44962,24,9,337,282,4,0,1,0,240,0.94,0.02,0,0
28301,24,9,348,690,17,0,1,0,255,1,0,0,0
4158,24,9,224,14593,4,0,1,0,255,1,0,0,0
3283,0,6,43580,46746,1,1,1,0,6,0.13,0.04,0.09,0
3018,54,9,1062,331,1,0,1,0,150,0.55,0.05,0,0
39717,35,1,0,0,230,0,0.02,0.07,4,0.02,0.07,0,1
34673,24,9,331,362,4,0,1,0,255,1,0,0,0
33683,24,9,296,1416,23,0,1,0,255,1,0,0,0
39526,24,9,316,2412,9,0,1,0,255,1,0,0,0
38313,49,1,0,0,446,0,0,0.52,1,0,0.51,0,1
503,24,9,310,788,3,0,1,0,255,1,0,0,0
15696,0,8,390,7872,2,0.5,0.5,1,5,0.56,0.22,0.11,0
23286,49,1,0,0,216,0,0.08,0.06,18,0.07,0.08,0,1
851,49,9,1,0,17,0,1,0,214,0.84,0.02,0,1
743,20,9,59,0,16,0,1,0,52,0.28,0.02,0,0
385,24,9,216,1956,1,0,1,0,255,1,0,0,0
11360,12,9,45,45,97,0,0.99,0.02,254,1,0.01,0,0
33036,12,9,55,108,2,0,1,0,81,0.72,0.03,0.02,0
34692,65,9,123,0,5,0,0.2,0.4,30,0.15,0.01,0,0
45584,49,4,0,0,1,0,1,0,1,0,0.6,0,1
11872,15,9,1032,0,511,0,1,0,91,0.36,0.03,0.06,1
15989,24,9,234,2750,25,0,1,0,255,1,0,0,0
