,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
2680,24,9,198,1456,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2681,67,1,0,0,264,0.0,0.03,0.06,7,0.03,0.08,0.0,1
2682,49,5,0,0,118,1.0,0.16,0.05,2,0.01,0.06,1.0,1
2683,58,5,0,0,263,1.0,0.06,0.05,16,0.06,0.05,1.0,1
2684,49,5,0,0,280,1.0,0.02,0.06,16,0.06,0.06,1.0,1
2685,54,9,634,451,1,0.0,1.0,0.0,232,0.69,0.06,0.29,0
2686,20,9,383,0,2,0.0,1.0,0.0,3,0.09,0.09,0.0,0
2687,24,9,234,685,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2688,24,9,306,1075,5,0.0,1.0,0.0,9,0.43,0.14,0.33,0
2689,24,9,213,4663,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2690,49,5,0,0,26,1.0,0.15,0.19,13,0.05,0.09,1.0,1
2691,24,9,54540,8314,2,0.0,1.0,0.0,255,1.0,0.0,0.0,1
2692,20,9,567,0,1,0.0,1.0,0.0,92,0.03,0.14,0.0,0
2693,24,9,339,2431,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2694,24,9,303,1321,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2695,67,5,0,0,222,1.0,0.08,0.06,18,0.07,0.07,1.0,1
2696,33,5,0,0,169,1.0,0.05,0.08,8,0.03,0.07,1.0,1
2697,49,5,0,0,224,1.0,0.0,0.07,3,0.01,0.08,1.0,1
2698,63,5,0,0,273,1.0,0.08,0.05,22,0.09,0.05,1.0,1
2699,4,5,0,0,206,1.0,0.04,0.06,9,0.04,0.07,1.0,1
2700,49,5,0,0,260,1.0,0.02,0.07,6,0.02,0.07,1.0,1
2701,20,9,11,0,1,0.0,1.0,0.0,79,0.49,0.06,0.0,0
2702,49,9,28,0,35,0.0,1.0,0.0,35,0.33,0.04,0.0,1
2703,24,9,299,2324,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2704,7,5,0,0,268,1.0,0.02,0.05,6,0.02,0.05,1.0,1
2705,35,5,0,0,215,1.0,0.09,0.06,19,0.07,0.06,1.0,1
2706,49,9,105,146,6,0.0,0.33,0.33,232,0.91,0.01,0.0,0
2707,12,9,44,118,236,0.0,1.0,0.0,193,0.76,0.01,0.0,0
2708,24,9,349,413,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2709,65,9,78,0,2,0.0,0.5,1.0,29,0.11,0.01,0.0,0
2710,17,5,0,0,101,1.0,0.16,0.06,19,0.07,0.06,1.0,1
2711,49,5,0,0,296,1.0,0.04,0.05,4,0.02,0.09,1.0,1
2712,49,1,0,0,176,0.02,0.01,1.0,1,0.0,0.72,0.01,1
2713,14,9,8,0,1,0.0,1.0,0.0,97,1.0,0.0,0.0,1
2714,24,9,298,1241,4,0.0,1.0,0.0,225,1.0,0.0,0.02,0
2715,24,9,340,821,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2716,20,9,567,0,2,0.0,0.5,1.0,49,0.31,0.04,0.01,0
2717,12,9,45,131,68,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2718,12,9,34,0,1,0.0,1.0,0.0,20,0.08,0.03,0.0,0
2719,21,5,0,0,47,1.0,0.28,0.11,13,0.05,0.08,1.0,1
2720,24,9,240,372,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2721,12,9,42,131,312,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2722,20,9,2194619,0,1,0.0,1.0,0.0,31,0.26,0.04,0.0,0
2723,49,5,0,0,228,1.0,0.02,0.07,19,0.07,0.06,1.0,1
2724,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2725,24,9,325,503,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2726,60,9,107,4148,1,0.0,1.0,0.0,10,0.04,0.06,0.89,0
2727,54,9,1278,329,2,0.0,0.5,1.0,129,0.49,0.04,0.0,0
2728,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.82,0.0,1
2729,49,1,0,0,197,0.0,0.07,0.06,13,0.05,0.06,0.0,1
2730,12,9,42,78,242,0.0,1.0,0.01,254,1.0,0.01,0.0,0
2731,24,9,313,261,7,0.0,1.0,0.0,243,1.0,0.0,0.0,0
2732,24,9,232,458,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2733,8,5,0,0,215,1.0,0.01,0.06,18,0.07,0.06,1.0,1
2734,49,9,1,0,144,0.0,0.93,0.01,202,0.79,0.03,0.0,1
2735,49,9,1,0,34,0.0,0.24,0.09,11,0.04,0.91,0.13,1
2736,30,5,0,0,6,1.0,0.33,0.33,7,0.03,0.07,1.0,1
2737,49,5,0,0,126,1.0,0.07,0.06,9,0.04,0.08,1.0,1
2738,49,5,0,0,248,1.0,0.06,0.06,16,0.06,0.05,1.0,1
2739,24,9,351,7886,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2740,24,9,236,2911,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2741,20,9,383,0,1,0.0,1.0,0.0,80,0.22,0.03,0.0,0
2742,44,9,145,105,2,0.0,1.0,0.0,2,0.01,0.55,0.0,0
2743,49,1,0,0,263,0.03,0.0,1.0,1,0.0,0.97,0.04,1
2744,49,9,105,0,2,0.0,1.0,0.0,86,0.34,0.01,0.0,0
2745,15,9,1032,0,178,0.0,1.0,0.0,178,0.7,0.01,0.0,1
2746,49,9,1,0,72,0.0,0.62,0.06,109,0.43,0.06,0.0,1
2747,24,1,0,0,1,0.0,1.0,0.0,206,1.0,0.0,0.0,0
2748,54,9,1739,402,1,0.0,1.0,0.0,96,0.89,0.15,0.0,0
2749,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2750,24,9,211,367,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2751,14,9,8,0,1,0.0,1.0,0.0,174,1.0,0.0,0.0,1
2752,24,6,147,16060,1,1.0,1.0,0.0,255,1.0,0.0,1.0,0
2753,54,9,2255,336,1,0.0,1.0,0.0,161,0.58,0.09,0.0,0
2754,40,5,0,0,218,1.0,0.03,0.07,6,0.02,0.08,1.0,1
2755,18,5,0,0,4,1.0,0.25,0.5,61,0.24,0.03,1.0,1
2756,31,5,0,0,117,1.0,0.03,0.05,4,0.02,0.05,1.0,1
2757,24,9,205,8064,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2758,24,9,281,2352,25,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2759,24,9,317,1156,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2760,49,5,0,0,110,1.0,0.08,0.06,2,0.01,0.06,1.0,1
2761,11,5,0,0,237,1.0,0.08,0.07,20,0.08,0.07,1.0,1
2762,23,5,0,0,230,1.0,0.0,0.06,5,0.02,0.07,1.0,1
2763,40,5,0,0,212,1.0,0.12,0.06,25,0.1,0.06,1.0,1
2764,44,1,0,0,509,0.23,0.0,1.0,1,0.0,1.0,0.18,1
2765,24,9,333,185,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2766,14,9,18,0,1,0.0,1.0,0.0,222,1.0,0.0,0.0,1
2767,24,1,0,0,1,0.0,1.0,0.0,91,1.0,0.0,0.0,0
2768,4,5,0,0,259,1.0,0.05,0.06,12,0.05,0.07,1.0,1
2769,66,5,0,0,124,1.0,0.1,0.06,13,0.05,0.06,1.0,1
2770,20,9,245,0,2,0.0,1.0,0.0,59,0.23,0.03,0.0,0
2771,49,1,0,0,248,0.0,0.07,0.07,18,0.07,0.07,0.0,1
2772,24,9,326,188,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2773,15,9,1032,0,447,0.0,1.0,0.0,255,1.0,0.0,0.0,1
2774,12,9,45,74,280,0.0,1.0,0.0,244,0.96,0.01,0.0,0
2775,24,9,345,294,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2776,24,9,308,769,42,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2777,24,9,211,12566,14,0.0,1.0,0.0,14,1.0,0.0,0.0,0
2778,17,5,0,0,144,1.0,0.06,0.06,1,0.0,0.06,1.0,1
2779,15,9,1032,0,510,0.0,1.0,0.0,243,0.95,0.01,0.0,1
2780,12,9,43,129,234,0.0,1.0,0.0,253,0.99,0.01,0.0,0
2781,24,9,323,2276,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2782,12,9,44,130,159,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2783,49,5,0,0,230,1.0,0.09,0.07,20,0.08,0.06,1.0,1
2784,12,9,45,111,155,0.0,0.99,0.01,230,0.9,0.02,0.0,0
2785,24,9,209,8936,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2786,39,1,0,0,107,0.0,0.06,0.07,6,0.02,0.08,0.0,1
2787,14,9,18,0,1,0.0,1.0,0.0,125,1.0,0.0,0.0,1
2788,59,5,0,0,300,1.0,0.07,0.06,20,0.08,0.08,1.0,1
2789,24,9,297,2914,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2790,49,5,0,0,300,1.0,0.07,0.06,17,0.07,0.06,1.0,1
2791,24,9,231,265,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2792,6,1,0,0,125,0.0,0.02,0.06,3,0.01,0.05,0.0,1
2793,12,9,46,143,69,0.0,0.99,0.03,168,0.66,0.01,0.0,0
2794,2,1,0,0,220,0.0,0.01,0.07,2,0.01,0.07,0.0,1
2795,14,9,8,0,1,0.0,1.0,0.0,84,1.0,0.0,0.0,1
2796,49,1,0,0,139,0.0,0.08,0.06,11,0.07,0.07,0.0,1
2797,49,5,0,0,84,1.0,0.13,0.06,20,0.08,0.06,1.0,1
2798,60,2,126,179,2,0.0,1.0,0.0,13,1.0,0.0,0.08,1
2799,54,9,904,330,1,0.0,1.0,0.0,184,1.0,0.0,0.0,0
2800,24,9,54540,8314,2,0.0,1.0,0.0,171,1.0,0.0,0.0,1
2801,12,9,44,72,193,0.0,1.0,0.0,229,0.9,0.01,0.0,0
2802,24,9,229,1585,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2803,49,5,0,0,140,1.0,0.13,0.06,36,0.14,0.07,1.0,1
2804,24,9,282,821,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2805,69,5,0,0,215,1.0,0.08,0.05,17,0.07,0.05,1.0,1
2806,65,9,181,0,3,0.0,0.67,0.67,6,0.02,0.01,0.0,0
2807,18,9,8,222,1,0.0,1.0,0.0,13,0.05,0.02,0.0,0
2808,69,5,0,0,109,1.0,0.08,0.06,9,0.04,0.07,1.0,1
2809,21,5,0,0,235,1.0,0.05,0.06,11,0.04,0.06,1.0,1
2810,33,5,0,0,206,1.0,0.02,0.07,10,0.04,0.07,1.0,1
2811,44,9,147,105,1,0.0,1.0,0.0,2,0.01,0.63,0.0,0
2812,49,5,0,0,206,1.0,0.07,0.06,14,0.05,0.05,1.0,1
2813,24,9,278,1141,2,0.0,1.0,0.0,15,1.0,0.0,0.0,0
2814,24,9,493,9142,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2815,24,9,304,1930,19,0.0,1.0,0.0,198,1.0,0.0,0.01,0
2816,54,9,1030,331,1,0.0,1.0,0.0,201,0.9,0.2,0.0,0
2817,24,9,243,1721,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2818,12,9,46,46,94,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2819,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
2820,54,9,801,329,1,0.0,1.0,0.0,7,0.03,0.67,0.0,0
2821,24,9,320,5612,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2822,24,9,314,6946,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2823,24,9,312,566,27,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2824,24,9,222,1483,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2825,24,9,309,675,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2826,20,9,334,0,2,0.0,0.5,1.0,24,0.83,0.33,0.0,1
2827,35,5,0,0,191,1.0,0.02,0.07,3,0.01,0.08,1.0,1
2828,24,9,258,6627,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2829,24,9,250,15544,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2830,69,1,0,0,226,0.0,0.06,0.07,14,0.05,0.08,0.0,1
2831,49,5,0,0,136,1.0,0.15,0.04,21,0.08,0.05,1.0,1
2832,24,9,307,673,9,0.0,1.0,0.0,237,1.0,0.0,0.01,0
2833,49,5,0,0,112,1.0,0.12,0.05,17,0.07,0.07,1.0,1
2834,12,9,42,73,136,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2835,49,1,0,0,1,0.0,1.0,0.0,2,0.04,1.0,0.0,1
2836,49,5,0,0,94,1.0,0.12,0.06,11,0.07,0.07,1.0,1
2837,12,9,45,45,130,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2838,54,9,789,326,1,0.0,1.0,0.0,154,0.6,0.02,0.0,0
2839,49,5,0,0,27,1.0,0.11,0.19,16,0.06,0.08,1.0,1
2840,54,9,1933,411,1,0.0,1.0,0.0,57,0.68,0.04,0.0,0
2841,54,9,938,332,1,0.0,1.0,0.0,148,0.57,0.24,0.0,0
2842,24,9,229,3467,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2843,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.64,0.0,1
2844,24,9,286,381,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2845,24,9,216,3550,35,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2846,18,5,0,0,33,1.0,0.24,0.12,63,0.25,0.02,1.0,1
2847,13,5,0,0,282,1.0,0.06,0.05,3,0.01,0.07,1.0,1
2848,24,9,314,4330,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2849,49,5,0,0,112,1.0,0.21,0.04,23,0.09,0.04,1.0,1
2850,24,9,195,737,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2851,15,9,1032,0,511,0.0,1.0,0.0,99,0.39,0.02,0.03,1
2852,6,5,0,0,118,1.0,0.12,0.06,14,0.05,0.05,1.0,1
2853,24,9,241,620,39,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2854,19,5,0,0,220,1.0,0.0,0.07,1,0.0,0.07,1.0,1
2855,49,5,0,0,251,1.0,0.06,0.06,9,0.04,0.08,1.0,1
2856,12,9,46,114,36,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2857,54,9,1009,337,1,0.0,1.0,0.0,122,0.61,0.05,0.01,0
2858,54,9,594,325,1,0.0,1.0,0.0,118,0.54,0.02,0.0,0
2859,31,5,0,0,131,1.0,0.15,0.06,19,0.07,0.07,1.0,1
2860,24,9,292,341,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2861,49,5,0,0,98,1.0,0.07,0.07,7,0.05,0.07,1.0,1
2862,49,5,0,0,101,1.0,0.17,0.06,19,0.07,0.06,1.0,1
2863,49,1,0,0,92,0.0,0.2,0.05,18,0.07,0.06,0.0,1
2864,44,9,146,105,2,0.0,1.0,0.0,2,0.03,0.49,0.0,0
2865,24,9,249,13784,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2866,12,9,44,70,66,0.0,1.0,0.0,211,0.83,0.01,0.0,0
2867,49,5,0,0,138,1.0,0.1,0.06,18,0.07,0.06,1.0,1
2868,54,9,8812,372,2,0.0,0.5,1.0,132,0.73,0.14,0.0,0
2869,47,9,35,130,1,0.0,1.0,0.0,8,0.03,0.05,0.0,0
2870,24,9,318,3848,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2871,20,5,0,0,65,1.0,0.23,0.06,60,0.24,0.03,1.0,1
2872,28,5,0,0,298,1.0,0.07,0.05,20,0.08,0.06,1.0,1
2873,20,9,37,0,2,0.0,1.0,0.0,63,0.25,0.02,0.87,0
2874,60,5,0,0,74,1.0,0.27,0.05,72,0.28,0.02,1.0,1
2875,49,5,0,0,285,1.0,0.06,0.05,15,0.06,0.07,1.0,1
2876,2,1,0,0,103,0.0,0.1,0.06,10,0.04,0.07,0.0,1
2877,4,2,10,36,1,0.0,1.0,0.0,3,0.01,0.02,0.0,0
2878,24,9,231,37654,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2879,69,5,0,0,208,1.0,0.04,0.06,13,0.05,0.07,1.0,1
2880,51,5,0,0,227,1.0,0.04,0.07,8,0.03,0.09,1.0,1
2881,24,9,205,1400,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2882,24,1,0,0,1,0.0,1.0,0.0,101,1.0,0.0,0.0,0
2883,49,5,0,0,237,1.0,0.02,0.06,5,0.02,0.06,1.0,1
2884,36,5,0,0,36,1.0,0.28,0.14,10,0.04,0.09,1.0,1
2885,24,9,250,3589,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2886,15,9,1032,0,511,0.0,1.0,0.0,38,0.15,0.18,0.0,1
2887,24,9,316,1452,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2888,12,9,46,132,165,0.0,0.99,0.01,21,0.39,0.04,0.0,0
2889,49,1,0,0,336,0.06,0.0,1.0,1,0.0,1.0,0.08,1
2890,44,9,147,105,1,0.0,1.0,0.0,1,0.0,0.63,0.0,0
2891,12,9,46,46,5,0.0,0.2,0.4,111,0.96,0.02,0.0,0
2892,49,10,0,0,1,1.0,1.0,0.0,1,0.0,0.95,0.96,1
2893,15,9,1032,0,77,0.0,1.0,0.0,77,0.3,0.02,0.0,1
2894,49,4,0,0,1,0.0,1.0,0.0,1,0.01,0.73,0.03,1
2895,20,9,14052,0,8,0.0,1.0,0.0,14,1.0,0.0,0.0,0
2896,12,9,43,72,191,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2897,24,9,311,1375,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2898,68,5,0,0,284,1.0,0.03,0.05,8,0.03,0.05,1.0,1
2899,24,9,327,638,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2900,49,5,0,0,114,1.0,0.18,0.05,6,0.02,0.06,1.0,1
2901,14,9,8,0,1,0.0,1.0,0.0,30,1.0,0.0,0.0,1
2902,24,9,322,269,2,0.0,1.0,0.0,246,0.96,0.01,0.0,0
2903,44,9,146,105,4,0.0,0.5,0.5,3,0.01,0.64,0.0,0
2904,44,9,1,0,97,0.0,0.01,0.06,1,0.0,0.06,0.0,1
2905,24,9,274,5894,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2906,24,9,250,1832,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2907,6,5,0,0,116,1.0,0.19,0.05,22,0.09,0.05,1.0,1
2908,24,9,315,6602,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2909,60,5,0,0,36,1.0,0.11,0.11,48,0.19,0.03,1.0,1
2910,24,9,147,11633,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2911,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.77,0.0,1
2912,49,9,105,146,1,0.0,1.0,0.0,8,0.8,0.2,0.0,0
2913,54,9,1203,332,2,0.0,0.5,1.0,133,0.55,0.03,0.0,0
2914,49,5,0,0,114,1.0,0.14,0.05,15,0.06,0.06,1.0,1
2915,49,9,105,147,8,0.0,0.25,0.25,241,0.95,0.01,0.0,0
2916,54,9,3235,330,3,0.0,0.33,1.0,183,0.73,0.03,0.0,0
2917,15,9,1032,0,133,0.0,1.0,0.0,133,0.52,0.01,0.0,1
2918,65,9,81,0,1,0.0,1.0,0.0,3,0.01,0.01,0.0,0
2919,12,9,43,75,238,0.0,1.0,0.01,255,1.0,0.0,0.0,0
2920,60,5,0,0,66,1.0,0.24,0.06,57,0.22,0.03,1.0,1
2921,24,9,270,1074,21,0.0,1.0,0.0,255,1.0,0.0,0.01,0
2922,24,9,286,310,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2923,54,9,763,338,1,0.0,1.0,0.0,146,0.55,0.02,0.0,0
2924,24,9,335,3490,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2925,19,9,248,774,1,0.0,1.0,0.0,58,0.27,0.02,0.0,0
2926,49,5,0,0,224,1.0,0.02,0.06,16,0.06,0.07,1.0,1
2927,24,9,266,15084,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2928,15,9,1032,0,83,0.0,1.0,0.0,255,1.0,0.0,0.0,1
2929,16,5,0,0,117,1.0,0.16,0.04,19,0.07,0.04,1.0,1
2930,54,9,853,282,1,0.0,1.0,0.0,163,0.66,0.03,0.0,0
2931,24,9,188,1291,15,0.07,1.0,0.0,255,1.0,0.0,0.07,0
2932,24,9,195,39751,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2933,24,9,317,2491,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2934,15,9,1480,0,1,0.0,1.0,0.0,15,1.0,0.0,0.0,1
2935,49,1,0,0,281,0.0,0.06,0.06,18,0.07,0.06,0.0,1
2936,24,9,178,6462,1,0.0,1.0,0.0,102,1.0,0.0,0.0,0
2937,49,5,0,0,244,1.0,0.01,0.06,3,0.01,0.09,1.0,1
2938,14,9,8,0,1,0.0,1.0,0.0,26,1.0,0.0,0.0,1
2939,24,9,261,6961,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2940,40,5,0,0,262,1.0,0.05,0.06,12,0.05,0.06,1.0,1
2941,49,1,0,0,291,0.07,0.0,1.0,1,0.0,1.0,0.08,1
2942,19,5,0,0,264,1.0,0.07,0.06,19,0.07,0.06,1.0,1
2943,24,9,313,255,27,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2944,24,9,306,406,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2945,42,1,0,0,2,0.0,0.5,1.0,1,0.0,0.22,0.0,1
2946,49,1,0,0,256,0.0,0.06,0.06,16,0.06,0.09,0.0,1
2947,14,9,18,0,1,0.0,1.0,0.0,156,1.0,0.0,0.0,1
2948,49,1,0,0,154,0.01,0.01,1.0,1,0.0,0.63,0.0,1
2949,6,5,0,0,106,1.0,0.09,0.06,10,0.04,0.06,1.0,1
2950,24,9,180,2948,1,0.0,1.0,0.0,229,1.0,0.0,0.0,0
2951,24,9,212,253,21,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2952,12,9,43,132,77,0.0,1.0,0.0,235,0.92,0.01,0.0,0
2953,49,9,105,147,1,0.0,1.0,0.0,91,0.99,0.02,0.0,0
2954,24,9,325,2006,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2955,44,9,146,0,5,0.0,0.2,0.8,1,0.0,0.6,0.0,0
2956,20,9,965,0,20,0.0,1.0,0.0,48,0.28,0.03,0.0,0
2957,69,5,0,0,190,1.0,0.11,0.06,1,0.0,0.07,1.0,1
2958,24,9,346,8073,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2959,17,5,0,0,121,1.0,0.16,0.06,19,0.07,0.07,1.0,1
2960,24,9,257,570,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2961,24,9,376,51,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2962,32,5,0,0,258,1.0,0.03,0.05,7,0.03,0.05,1.0,1
2963,5,5,0,0,266,1.0,0.02,0.06,6,0.02,0.07,1.0,1
2964,24,9,245,6312,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2965,12,9,104,0,1,0.0,1.0,0.0,15,0.6,0.08,0.0,0
2966,20,5,0,0,118,1.0,0.11,0.07,13,0.05,0.08,1.0,1
2967,49,5,0,0,136,1.0,0.11,0.06,15,0.08,0.06,1.0,1
2968,49,9,100,0,2,0.0,1.0,0.0,7,0.19,0.05,0.0,1
2969,14,9,8,0,1,0.0,1.0,0.0,95,1.0,0.0,0.0,1
2970,44,9,146,0,3,0.0,0.33,0.67,1,0.0,0.62,0.0,0
2971,49,9,207,0,2,0.0,1.0,0.0,44,0.85,0.04,0.0,1
2972,14,9,8,0,1,0.0,1.0,0.0,91,1.0,0.0,0.0,1
2973,12,9,45,114,2,0.0,1.0,0.0,12,0.44,0.11,0.0,0
2974,54,9,1107,332,1,0.0,1.0,0.0,106,0.46,0.02,0.0,0
2975,11,5,0,0,20,1.0,0.45,0.15,15,0.06,0.07,1.0,1
2976,69,5,0,0,125,1.0,0.04,0.06,5,0.02,0.06,1.0,1
2977,20,9,245,0,2,0.0,1.0,0.0,104,0.41,0.02,0.0,0
2978,49,4,0,0,3,0.0,0.33,0.67,1,0.0,0.66,0.0,1
2979,49,1,0,0,119,0.0,0.03,0.08,3,0.01,0.08,0.0,1
2980,24,9,205,1226,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2981,24,9,317,23209,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2982,37,5,0,0,115,1.0,0.12,0.06,14,0.05,0.08,1.0,1
2983,49,5,0,0,199,1.0,0.1,0.07,20,0.08,0.06,1.0,1
2984,54,9,1179,328,1,0.0,1.0,0.0,71,0.52,0.02,0.0,0
2985,12,9,45,45,153,0.0,1.0,0.0,254,1.0,0.01,0.0,0
2986,12,9,44,44,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2987,49,5,0,0,212,1.0,0.04,0.08,8,0.03,0.07,1.0,1
2988,12,9,45,74,204,0.0,1.0,0.01,254,1.0,0.01,0.0,0
2989,12,9,35,95,3,0.0,0.67,0.67,50,0.66,0.04,0.0,0
2990,49,5,0,0,217,1.0,0.04,0.06,9,0.12,0.13,0.82,1
2991,24,9,313,5215,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2992,44,9,147,105,5,0.0,0.2,0.6,1,0.0,0.62,0.0,0
2993,24,9,219,2551,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2994,54,9,1053,340,1,0.0,1.0,0.0,170,0.63,0.09,0.01,0
2995,24,9,231,5379,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
2996,35,5,0,0,288,1.0,0.02,0.05,5,0.02,0.05,1.0,1
2997,49,9,1,0,18,0.0,0.11,0.17,2,0.01,0.37,0.15,1
2998,66,5,0,0,129,1.0,0.06,0.06,10,0.04,0.07,1.0,1
2999,12,9,42,42,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
3000,24,9,210,4971,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
3001,24,1,0,0,1,0.0,1.0,0.0,7,0.32,0.23,0.05,0
3002,49,5,0,0,140,1.0,0.16,0.04,23,0.09,0.06,1.0,1
3003,30,5,0,0,127,1.0,0.09,0.06,3,0.01,0.07,1.0,1
3004,49,1,0,0,146,0.0,0.12,0.05,12,0.05,0.06,0.0,1
3005,60,9,1412,25260,1,0.0,1.0,0.0,1,1.0,0.0,0.0,1
3006,20,9,252,0,1,0.0,1.0,0.0,95,0.61,0.11,0.0,0
3007,49,1,0,0,110,0.0,0.05,0.07,6,0.02,0.07,0.0,1
3008,5,5,0,0,297,1.0,0.03,0.05,11,0.04,0.07,1.0,1
3009,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
3010,24,9,216,3270,2,0.0,1.0,0.0,38,1.0,0.0,0.0,0
3011,24,9,301,2698,6,0.0,1.0,0.0,240,0.94,0.01,0.0,0
3012,24,9,287,422,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
3013,49,10,0,0,1,1.0,1.0,0.0,1,0.01,0.93,0.94,1
3014,49,5,0,0,22,1.0,1.0,0.0,22,0.09,0.07,1.0,1
3015,12,9,76,45,135,0.0,1.0,0.0,166,0.65,0.01,0.0,0
