,class_flooding,class_impersonation,class_injection,class_normal
1211182,0,0,0,1
360170,0,0,0,1
1618696,0,0,0,1
1124507,0,0,0,1
77911,0,0,0,1
1101738,0,0,0,1
519655,0,0,0,1
1679629,0,0,0,1
457316,0,0,0,1
1203056,0,0,0,1
98176,0,0,0,1
1192498,0,0,0,1
770352,0,0,0,1
322858,0,0,0,1
1435572,0,0,0,1
1620813,0,0,0,1
664642,0,0,0,1
556884,0,0,0,1
878676,0,0,0,1
126013,0,0,0,1
723392,0,0,0,1
256902,0,0,0,1
1391880,0,0,0,1
1267099,0,0,0,1
1134959,0,0,0,1
1738321,0,0,0,1
100285,0,0,0,1
1740761,0,0,0,1
965441,0,0,0,1
738490,0,0,0,1
1696463,0,0,0,1
854110,0,0,0,1
1634882,0,0,0,1
315810,0,0,0,1
487894,0,0,0,1
290827,0,0,0,1
804877,0,0,0,1
678765,0,0,0,1
1073643,0,0,0,1
1788418,0,0,0,1
91347,0,0,0,1
935020,0,0,0,1
1718983,0,0,0,1
1507524,0,0,0,1
36941,0,0,0,1
1139855,0,0,0,1
986856,0,0,0,1
1072888,0,0,0,1
511176,0,0,0,1
1502027,0,0,0,1
517301,0,0,0,1
956558,0,0,0,1
157591,0,0,0,1
175803,0,0,0,1
134332,0,0,0,1
428967,0,0,0,1
938382,0,0,0,1
1501834,0,0,0,1
531506,0,0,0,1
1724432,0,0,0,1
586298,0,0,0,1
225533,0,0,0,1
1366289,0,0,0,1
869600,0,0,0,1
858541,0,0,0,1
1014387,0,0,0,1
1382305,0,0,0,1
480602,0,0,0,1
880635,0,0,0,1
1136419,0,0,0,1
824050,0,0,0,1
520907,0,0,0,1
793835,0,0,0,1
34721,0,0,0,1
1204658,0,0,0,1
1413447,0,0,0,1
31615,0,0,0,1
378121,0,0,0,1
496990,0,0,0,1
1569855,0,0,0,1
728876,0,0,0,1
1103065,0,0,0,1
991094,0,0,0,1
1344300,0,0,0,1
795564,0,0,0,1
1446212,0,0,0,1
1137687,0,0,0,1
1353888,0,0,0,1
983082,0,0,0,1
1104732,0,0,0,1
948875,0,0,0,1
1663822,0,0,0,1
810656,0,0,0,1
1136178,0,0,0,1
1694016,0,0,0,1
1080150,0,0,0,1
1683354,0,0,0,1
1218337,0,0,0,1
1842,0,0,0,1
422239,0,0,0,1
100643,0,0,0,1
1195026,0,0,0,1
685983,0,0,0,1
399870,0,0,0,1
1048711,0,0,0,1
1089766,0,0,0,1
1046330,0,0,0,1
255681,0,0,0,1
1170678,0,0,0,1
1064784,0,0,0,1
994910,0,0,0,1
750871,0,0,0,1
1093634,0,0,0,1
45280,0,0,0,1
646251,0,0,0,1
632146,0,0,0,1
1141483,0,0,0,1
1097564,0,0,0,1
956987,0,0,0,1
44484,0,0,0,1
153912,0,0,0,1
1752306,0,0,0,1
1089379,0,0,0,1
1314106,0,0,0,1
254192,0,0,0,1
839555,0,0,0,1
1416019,0,0,0,1
1137953,0,0,0,1
53696,0,0,0,1
1075286,0,0,0,1
1038930,0,0,0,1
110868,0,0,0,1
229999,0,0,0,1
658264,0,0,0,1
439167,0,0,0,1
1641598,0,0,0,1
1506726,0,0,0,1
1644952,0,0,0,1
1622345,0,0,0,1
287100,0,0,0,1
1374555,0,0,0,1
874610,0,0,0,1
242234,0,0,0,1
987094,0,0,0,1
245945,0,0,0,1
1037094,0,0,0,1
729364,0,0,0,1
436913,0,0,0,1
1054574,0,0,0,1
1203644,0,0,0,1
1205907,0,0,0,1
823744,0,0,0,1
1713185,0,0,0,1
503221,0,0,0,1
906832,0,0,0,1
132950,0,0,0,1
1163344,0,0,0,1
172028,0,0,0,1
1424201,0,0,0,1
506831,0,0,0,1
1616962,0,0,0,1
365107,0,0,0,1
968529,0,0,0,1
1592278,0,0,0,1
1111507,0,0,0,1
563093,0,0,0,1
1471978,0,0,0,1
1000662,0,0,0,1
566810,0,0,0,1
1328342,0,0,0,1
1659566,0,0,0,1
710895,0,0,0,1
569196,0,0,0,1
183353,0,0,0,1
512797,0,0,0,1
1493529,0,0,0,1
74091,0,0,0,1
535090,0,0,0,1
324612,0,0,0,1
756879,0,0,0,1
291699,0,0,0,1
1541921,0,0,0,1
1153703,0,0,0,1
106076,0,0,0,1
313277,0,0,0,1
1075200,0,0,0,1
517744,0,0,0,1
1674581,0,0,0,1
836185,0,0,0,1
167800,0,0,0,1
1423412,0,0,0,1
1453946,0,0,0,1
639010,0,0,0,1
397192,0,0,0,1
1213014,0,0,0,1
888453,0,0,0,1
772955,0,0,0,1
918346,0,0,0,1
1673360,0,0,0,1
1115434,0,0,0,1
1499447,0,0,0,1
941309,0,0,0,1
831023,0,0,0,1
853973,0,0,0,1
1515429,0,0,0,1
246429,0,0,0,1
776970,0,0,0,1
961286,0,0,0,1
743013,0,0,0,1
53816,0,0,0,1
1404549,0,0,0,1
576851,0,0,0,1
1370965,0,0,0,1
208370,0,0,0,1
402035,0,0,0,1
1675664,0,0,0,1
967738,0,0,0,1
1124568,0,0,0,1
288357,0,0,0,1
1737298,0,0,0,1
898063,0,0,0,1
36434,0,0,0,1
1191306,0,0,0,1
1149827,0,0,0,1
185538,0,0,0,1
594201,0,0,0,1
1336445,0,0,0,1
508059,0,0,0,1
689165,0,0,0,1
551883,0,0,0,1
950692,0,0,0,1
1157274,0,0,0,1
1168682,0,0,0,1
836719,0,0,0,1
180213,0,0,0,1
681374,0,0,0,1
58162,0,0,0,1
1223104,0,0,0,1
1496090,0,0,0,1
274482,0,0,0,1
975940,0,0,0,1
1757040,0,0,0,1
1477506,0,0,0,1
494102,0,0,0,1
518846,0,0,0,1
992320,0,0,0,1
842832,0,0,0,1
365319,0,0,0,1
750506,0,0,0,1
1309458,0,0,0,1
271276,0,0,0,1
554152,0,0,0,1
242305,0,0,0,1
303588,0,0,0,1
63154,0,0,0,1
1341084,0,0,0,1
1793849,0,0,0,1
213122,0,0,0,1
826250,0,0,0,1
1155318,0,0,0,1
1779821,0,0,0,1
1754025,0,0,0,1
1359706,0,0,0,1
1783094,0,0,0,1
1413080,0,0,0,1
743685,0,0,0,1
1718891,0,0,0,1
791503,0,0,0,1
424693,0,0,0,1
1759475,0,0,0,1
828649,0,0,0,1
407922,0,0,0,1
1147414,0,0,0,1
1040007,0,0,0,1
1788593,0,0,0,1
1578606,0,0,0,1
803038,0,0,0,1
260715,0,0,0,1
1666760,0,0,0,1
1459132,0,0,0,1
324017,0,0,0,1
1045779,0,0,0,1
1426608,0,0,0,1
1271441,0,0,0,1
1351700,0,0,0,1
1562769,0,0,0,1
347468,0,0,0,1
1059352,0,0,0,1
1641830,0,0,0,1
1547412,0,0,0,1
806964,0,0,0,1
772115,0,0,0,1
1064311,0,0,0,1
741887,0,0,0,1
133974,0,0,0,1
1594056,0,0,0,1
508265,0,0,0,1
1424537,0,0,0,1
507384,0,0,0,1
867297,0,0,0,1
103420,0,0,0,1
1180301,0,0,0,1
1300505,0,0,0,1
443454,0,0,0,1
1091654,0,0,0,1
301597,0,0,0,1
764883,0,0,0,1
902810,0,0,0,1
171544,0,0,0,1
1024290,0,0,0,1
942136,0,0,0,1
821317,0,0,0,1
36032,0,0,0,1
1439706,0,0,0,1
1032775,0,0,0,1
1126547,0,0,0,1
834376,0,0,0,1
841446,0,0,0,1
575149,0,0,0,1
1788394,0,0,0,1
47832,0,0,0,1
207923,0,0,0,1
255713,0,0,0,1
624830,0,0,0,1
1109837,0,0,0,1
54716,0,0,0,1
1437717,0,0,0,1
389508,0,0,0,1
1581475,0,0,0,1
13952,0,0,0,1
940388,0,0,0,1
1556612,0,0,0,1
378646,0,0,0,1
473072,0,0,0,1
179914,0,0,0,1
944222,0,0,0,1
1737441,0,0,0,1
1429385,0,0,0,1
88907,0,0,0,1
1356128,0,0,0,1
1129754,0,0,0,1
963448,0,0,0,1
997837,0,0,0,1
1709911,0,0,0,1
1094197,0,0,0,1
238472,0,0,0,1
374098,0,0,0,1
527755,0,0,0,1
741632,0,0,0,1
26144,0,0,0,1
1028967,0,0,0,1
1566188,0,0,0,1
54393,0,0,0,1
404702,0,0,0,1
1035455,0,0,0,1
903765,0,0,0,1
422380,0,0,0,1
752079,0,0,0,1
1501879,0,0,0,1
124587,0,0,0,1
1507536,0,0,0,1
402633,0,0,0,1
907102,0,0,0,1
1222294,0,0,0,1
439871,0,0,0,1
1213926,0,0,0,1
1327988,0,0,0,1
525199,0,0,0,1
1699640,0,0,0,1
348715,0,0,0,1
306410,0,0,0,1
486791,0,0,0,1
1555129,0,0,0,1
165970,0,0,0,1
942744,0,0,0,1
419598,0,0,0,1
1434625,0,0,0,1
377489,0,0,0,1
254001,0,0,0,1
986952,0,0,0,1
1636548,0,0,0,1
141105,0,0,0,1
1018486,0,0,0,1
1437268,0,0,0,1
591919,0,0,0,1
1333336,0,0,0,1
1490898,0,0,0,1
381555,0,0,0,1
1470590,0,0,0,1
752238,0,0,0,1
609689,0,0,0,1
1598393,0,0,0,1
742659,0,0,0,1
850034,0,0,0,1
1654836,0,0,0,1
96481,0,0,0,1
600423,0,0,0,1
1719631,0,0,0,1
1165983,0,0,0,1
1383813,0,0,0,1
1124923,0,0,0,1
115261,0,0,0,1
430826,0,0,0,1
711293,0,0,0,1
588007,0,0,0,1
1721460,0,0,0,1
1090945,0,0,0,1
1225211,0,0,0,1
1009563,0,0,0,1
678339,0,0,0,1
177372,0,0,0,1
1619552,0,0,0,1
579210,0,0,0,1
10640,0,0,0,1
585996,0,0,0,1
281410,0,0,0,1
1170245,0,0,0,1
1686713,0,0,0,1
382782,0,0,0,1
99605,0,0,0,1
521161,0,0,0,1
1014919,0,0,0,1
1074584,0,0,0,1
809656,0,0,0,1
1620495,0,0,0,1
521726,0,0,0,1
625542,0,0,0,1
176117,0,0,0,1
279640,0,0,0,1
1013350,0,0,0,1
276314,0,0,0,1
1674810,0,0,0,1
1771241,0,0,0,1
478811,0,0,0,1
1182520,0,0,0,1
1791619,0,0,0,1
1679128,0,0,0,1
450670,0,0,0,1
1142887,0,0,0,1
1104638,0,0,0,1
113531,0,0,0,1
1332191,0,0,0,1
1094582,0,0,0,1
1414559,0,0,0,1
625880,0,0,0,1
487024,0,0,0,1
257557,0,0,0,1
582910,0,0,0,1
1039639,0,0,0,1
1685187,0,0,0,1
107936,0,0,0,1
649330,0,0,0,1
157958,0,0,0,1
1605297,0,0,0,1
558589,0,0,0,1
1362349,0,0,0,1
186611,0,0,0,1
435435,0,0,0,1
1697204,0,0,0,1
1788365,0,0,0,1
695124,0,0,0,1
1641268,0,0,0,1
1757576,0,0,0,1
617640,0,0,0,1
315561,0,0,0,1
725145,0,0,0,1
1378551,0,0,0,1
856079,0,0,0,1
1745036,0,0,0,1
15555,0,0,0,1
93575,0,0,0,1
1731630,0,0,0,1
1320842,0,0,0,1
904204,0,0,0,1
1672099,0,0,0,1
1545078,0,0,0,1
42857,0,0,0,1
408742,0,0,0,1
1154632,0,0,0,1
631672,0,0,0,1
782385,0,0,0,1
1365494,0,0,0,1
841714,0,0,0,1
1752680,0,0,0,1
197806,0,0,0,1
402983,0,0,0,1
165453,0,0,0,1
1455829,0,0,0,1
365763,0,0,0,1
323526,0,0,0,1
1133498,0,0,0,1
436171,0,0,0,1
3181,0,0,0,1
211890,0,0,0,1
1778835,0,0,0,1
393904,0,0,0,1
277539,0,0,0,1
1500957,0,0,0,1
1049021,0,0,0,1
1045411,0,0,0,1
326151,0,0,0,1
712188,0,0,0,1
1526348,0,0,0,1
1369080,0,0,0,1
905970,0,0,0,1
128456,0,0,0,1
918331,0,0,0,1
497978,0,0,0,1
1481963,0,0,0,1
1402009,0,0,0,1
978478,0,0,0,1
239347,0,0,0,1
1067278,0,0,0,1
991160,0,0,0,1
1123388,0,0,0,1
292251,0,0,0,1
1691090,0,0,0,1
1572788,0,0,0,1
1678014,0,0,0,1
1603301,0,0,0,1
1102274,0,0,0,1
541175,0,0,0,1
839839,0,0,0,1
530973,0,0,0,1
1665629,0,0,0,1
1131519,0,0,0,1
223747,0,0,0,1
90443,0,0,0,1
191172,0,0,0,1
1499953,0,0,0,1
948246,0,0,0,1
1272664,0,0,0,1
1757408,0,0,0,1
1344548,0,0,0,1
32794,0,0,0,1
1076306,0,0,0,1
178475,0,0,0,1
516080,0,0,0,1
406603,0,0,0,1
1493488,0,0,0,1
563678,0,0,0,1
337564,0,0,0,1
1738394,0,0,0,1
750712,0,0,0,1
701058,0,0,0,1
1043788,0,0,0,1
520710,0,0,0,1
73936,0,0,0,1
1408980,0,0,0,1
1263642,0,0,0,1
412776,0,0,0,1
4289,0,0,0,1
1089863,0,0,0,1
832250,0,0,0,1
1311356,0,0,0,1
835126,0,0,0,1
407584,0,0,0,1
1122326,0,0,0,1
1505984,0,0,0,1
109973,0,0,0,1
804214,0,0,0,1
99757,0,0,0,1
1186520,0,0,0,1
373099,0,0,0,1
1306344,0,0,0,1
378927,0,0,0,1
552537,0,0,0,1
1655162,0,0,0,1
937410,0,0,0,1
1353986,0,0,0,1
236582,0,0,0,1
590780,0,0,0,1
1433834,0,0,0,1
10533,0,0,0,1
230055,0,0,0,1
935248,0,0,0,1
248328,0,0,0,1
1706640,0,0,0,1
658330,0,0,0,1
1033347,0,0,0,1
1501555,0,0,0,1
111310,0,0,0,1
1746778,0,0,0,1
1378032,0,0,0,1
1410879,0,0,0,1
1133326,0,0,0,1
70165,0,0,0,1
1040364,0,0,0,1
818134,0,0,0,1
277790,0,0,0,1
70683,0,0,0,1
1593646,0,0,0,1
1014626,0,0,0,1
1309615,0,0,0,1
1326698,0,0,0,1
777291,0,0,0,1
921262,0,0,0,1
1414952,0,0,0,1
622600,0,0,0,1
635464,0,0,0,1
1169479,0,0,0,1
277782,0,0,0,1
1590755,0,0,0,1
10568,0,0,0,1
641873,0,0,0,1
1571407,0,0,0,1
221043,0,0,0,1
243227,0,0,0,1
1446340,0,0,0,1
148321,0,0,0,1
1038669,0,0,0,1
1122631,0,0,0,1
1427828,0,0,0,1
846954,0,0,0,1
1131097,0,0,0,1
1308511,0,0,0,1
1174734,0,0,0,1
304108,0,0,0,1
987715,0,0,0,1
195101,0,0,0,1
983128,0,0,0,1
1150164,0,0,0,1
894482,0,0,0,1
1673483,0,0,0,1
1687136,0,0,0,1
897860,0,0,0,1
666121,0,0,0,1
1566448,0,0,0,1
392577,0,0,0,1
171462,0,0,0,1
1778324,0,0,0,1
708460,0,0,0,1
238324,0,0,0,1
259971,0,0,0,1
1669220,0,0,0,1
681407,0,0,0,1
921403,0,0,0,1
1668138,0,0,0,1
439636,0,0,0,1
814558,0,0,0,1
356544,0,0,0,1
651739,0,0,0,1
904533,0,0,0,1
1545924,0,0,0,1
470304,0,0,0,1
307575,0,0,0,1
1653075,0,0,0,1
495916,0,0,0,1
577989,0,0,0,1
1146150,0,0,0,1
453148,0,0,0,1
1605237,0,0,0,1
1549723,0,0,0,1
417418,0,0,0,1
1526430,0,0,0,1
1073800,0,0,0,1
854696,0,0,0,1
445744,0,0,0,1
368265,0,0,0,1
1355690,0,0,0,1
1659548,0,0,0,1
959668,0,0,0,1
853626,0,0,0,1
1399021,0,0,0,1
664862,0,0,0,1
1792629,0,0,0,1
162514,0,0,0,1
691480,0,0,0,1
1412979,0,0,0,1
69242,0,0,0,1
590127,0,0,0,1
32525,0,0,0,1
772091,0,0,0,1
665762,0,0,0,1
1224577,0,0,0,1
362831,0,0,0,1
1061989,0,0,0,1
1768242,0,0,0,1
409013,0,0,0,1
1557292,0,0,0,1
1199368,0,0,0,1
8114,0,0,0,1
135471,0,0,0,1
1147595,0,0,0,1
264815,0,0,0,1
984878,0,0,0,1
1212185,0,0,0,1
661727,0,0,0,1
306025,0,0,0,1
382791,0,0,0,1
932598,0,0,0,1
1274947,0,0,0,1
664487,0,0,0,1
272474,0,0,0,1
822535,0,0,0,1
89752,0,0,0,1
417545,0,0,0,1
143137,0,0,0,1
1210314,0,0,0,1
1048596,0,0,0,1
380001,0,0,0,1
1385051,0,0,0,1
282950,0,0,0,1
70431,0,0,0,1
1720787,0,0,0,1
1450908,0,0,0,1
450955,0,0,0,1
7637,0,0,0,1
1715590,0,0,0,1
1575756,0,0,0,1
1439916,0,0,0,1
1010563,0,0,0,1
634017,0,0,0,1
1148042,0,0,0,1
1786126,0,0,0,1
805975,0,0,0,1
1780238,0,0,0,1
846867,0,0,0,1
409145,0,0,0,1
1199253,0,0,0,1
547047,0,0,0,1
1092416,0,0,0,1
121349,0,0,0,1
928880,0,0,0,1
326402,0,0,0,1
1727622,0,0,0,1
1250110,0,0,0,1
530979,0,0,0,1
961127,0,0,0,1
298064,0,0,0,1
1484992,0,0,0,1
163979,0,0,0,1
1270128,0,0,0,1
1241887,0,0,0,1
988345,0,0,0,1
1781416,0,0,0,1
808495,0,0,0,1
573341,0,0,0,1
85569,0,0,0,1
64558,0,0,0,1
353720,0,0,0,1
98855,0,0,0,1
459951,0,0,0,1
757578,0,0,0,1
583256,0,0,0,1
672028,0,0,0,1
1136491,0,0,0,1
280497,0,0,0,1
1222690,0,0,0,1
657647,0,0,0,1
1590480,0,0,0,1
866160,0,0,0,1
1518383,0,0,0,1
1183770,0,0,0,1
1076061,0,0,0,1
613132,0,0,0,1
574413,0,0,0,1
985557,0,0,0,1
1534200,0,0,0,1
1660390,0,0,0,1
1688487,0,0,0,1
209352,0,0,0,1
941889,0,0,0,1
188425,0,0,0,1
502845,0,0,0,1
687798,0,0,0,1
1463939,0,0,0,1
76868,0,0,0,1
1137357,0,0,0,1
328514,0,0,0,1
1170515,0,0,0,1
493584,0,0,0,1
314094,0,0,0,1
881898,0,0,0,1
304243,0,0,0,1
446712,0,0,0,1
364546,0,0,0,1
1049674,0,0,0,1
1035847,0,0,0,1
935061,0,0,0,1
929043,0,0,0,1
54680,0,0,0,1
1654453,0,0,0,1
1461972,0,0,0,1
606046,0,0,0,1
491656,0,0,0,1
836690,0,0,0,1
847097,0,0,0,1
1231421,0,0,0,1
1322157,0,0,0,1
675044,0,0,0,1
225964,0,0,0,1
947264,0,0,0,1
546277,0,0,0,1
1439961,0,0,0,1
1195868,0,0,0,1
1006367,0,0,0,1
69237,0,0,0,1
654047,0,0,0,1
1658714,0,0,0,1
615856,0,0,0,1
1055134,0,0,0,1
729786,0,0,0,1
1705275,0,0,0,1
1680411,0,0,0,1
172772,0,0,0,1
68654,0,0,0,1
776168,0,0,0,1
354194,0,0,0,1
1373118,0,0,0,1
315132,0,0,0,1
1220048,0,0,0,1
333772,0,0,0,1
1149136,0,0,0,1
1633232,0,0,0,1
1317198,0,0,0,1
647635,0,0,0,1
756859,0,0,0,1
952430,0,0,0,1
1359115,0,0,0,1
952906,0,0,0,1
1334342,0,0,0,1
1483408,0,0,0,1
377029,0,0,0,1
1128083,0,0,0,1
238966,0,0,0,1
776679,0,0,0,1
760707,0,0,0,1
425126,0,0,0,1
499958,0,0,0,1
68624,0,0,0,1
1304518,0,0,0,1
880208,0,0,0,1
1221310,0,0,0,1
920795,0,0,0,1
1434837,0,0,0,1
1015098,0,0,0,1
106734,0,0,0,1
1408269,0,0,0,1
380635,0,0,0,1
702259,0,0,0,1
996048,0,0,0,1
140723,0,0,0,1
834237,0,0,0,1
170400,0,0,0,1
538784,0,0,0,1
234210,0,0,0,1
1194027,0,0,0,1
1196986,0,0,0,1
113926,0,0,0,1
240928,0,0,0,1
1482280,0,0,0,1
228775,0,0,0,1
1185650,0,0,0,1
355577,0,0,0,1
1140738,0,0,0,1
336709,0,0,0,1
1094483,0,0,0,1
702468,0,0,0,1
457889,0,0,0,1
1661078,0,0,0,1
888436,0,0,0,1
1436255,0,0,0,1
302777,0,0,0,1
1144419,0,0,0,1
18316,0,0,0,1
1315978,0,0,0,1
417504,0,0,0,1
933593,0,0,0,1
1651261,0,0,0,1
1603287,0,0,0,1
320290,0,0,0,1
1146912,0,0,0,1
831203,0,0,0,1
1636982,0,0,0,1
792524,0,0,0,1
1441408,0,0,0,1
675193,0,0,0,1
305462,0,0,0,1
434888,0,0,0,1
122844,0,0,0,1
381552,0,0,0,1
719792,0,0,0,1
125586,0,0,0,1
361301,0,0,0,1
990052,0,0,0,1
1058140,0,0,0,1
1250578,0,0,0,1
534430,0,0,0,1
1309583,0,0,0,1
999767,0,0,0,1
1224714,0,0,0,1
877387,0,0,0,1
969640,0,0,0,1
1084492,0,0,0,1
1702621,0,0,0,1
1538024,0,0,0,1
291281,0,0,0,1
1650714,0,0,0,1
1365073,0,0,0,1
1039153,0,0,0,1
1557977,0,0,0,1
1093732,0,0,0,1
1123381,0,0,0,1
1745859,0,0,0,1
770171,0,0,0,1
1349934,0,0,0,1
758476,0,0,0,1
1303156,0,0,0,1
442111,0,0,0,1
669164,0,0,0,1
1539803,0,0,0,1
235045,0,0,0,1
803661,0,0,0,1
1253459,0,0,0,1
1729551,0,0,0,1
578284,0,0,0,1
741288,0,0,0,1
811807,0,0,0,1
205859,0,0,0,1
696996,0,0,0,1
489002,0,0,0,1
1195321,0,0,0,1
1445883,0,0,0,1
1733777,0,0,0,1
948706,0,0,0,1
1080852,0,0,0,1
1528581,0,0,0,1
1400702,0,0,0,1
953840,0,0,0,1
31712,0,0,0,1
1652572,0,0,0,1
245071,0,0,0,1
1298740,0,0,0,1
1262831,0,0,0,1
1571004,0,0,0,1
1180767,0,0,0,1
88900,0,0,0,1
1294260,0,0,0,1
1426375,0,0,0,1
1371033,0,0,0,1
1296071,0,0,0,1
363779,0,0,0,1
8892,0,0,0,1
599023,0,0,0,1
769477,0,0,0,1
749677,0,0,0,1
36523,0,0,0,1
1526847,0,0,0,1
882264,0,0,0,1
993248,0,0,0,1
705862,0,0,0,1
944316,0,0,0,1
1552621,0,0,0,1
1191889,0,0,0,1
406096,0,0,0,1
862917,0,0,0,1
1179818,0,0,0,1
1042944,0,0,0,1
235865,0,0,0,1
311819,0,0,0,1
391492,0,0,0,1
698691,0,0,0,1
1728810,0,0,0,1
1301439,0,0,0,1
328395,0,0,0,1
438823,0,0,0,1
1741076,0,0,0,1
273570,0,0,0,1
989450,0,0,0,1
1508703,0,0,0,1
708118,0,0,0,1
1046158,0,0,0,1
1773733,0,0,0,1
911510,0,0,0,1
571642,0,0,0,1
1051706,0,0,0,1
1475941,0,0,0,1
1553249,0,0,0,1
1079687,0,0,0,1
1698887,0,0,0,1
646133,0,0,0,1
1059879,0,0,0,1
1731898,0,0,0,1
357367,0,0,0,1
274556,0,0,0,1
1228002,0,0,0,1
705972,0,0,0,1
808482,0,0,0,1
181113,0,0,0,1
426632,0,0,0,1
248479,0,0,0,1
830221,0,0,0,1
1175431,0,0,0,1
1138323,0,0,0,1
1338597,0,0,0,1
507552,0,0,0,1
1050632,0,0,0,1
134190,0,0,0,1
309677,0,0,0,1
1329796,0,0,0,1
1058409,0,0,0,1
1001642,0,0,0,1
420030,0,0,0,1
1695642,0,0,0,1
350764,0,0,0,1
1000853,0,0,0,1
396554,0,0,0,1
82590,0,0,0,1
909397,0,0,0,1
1385705,0,0,0,1
725899,0,0,0,1
1022196,0,0,0,1
602772,0,0,0,1
1222963,0,0,0,1
1766062,0,0,0,1
1109980,0,0,0,1
1348989,0,0,0,1
785686,0,0,0,1
419028,0,0,0,1
1617584,0,0,0,1
89314,0,0,0,1
1493833,0,0,0,1
530118,0,0,0,1
1580032,0,0,0,1
282832,0,0,0,1
1170452,0,0,0,1
1319451,0,0,0,1
669052,0,0,0,1
1722685,0,0,0,1
1474515,0,0,0,1
132307,0,0,0,1
1597078,0,0,0,1
663747,0,0,0,1
95278,0,0,0,1
1023214,0,0,0,1
646112,0,0,0,1
714773,0,0,0,1
211445,0,0,0,1
984690,0,0,0,1
146822,0,0,0,1
380876,0,0,0,1
1329017,0,0,0,1
731418,0,0,0,1
272047,0,0,0,1
1743249,0,0,0,1
1030935,0,0,0,1
746708,0,0,0,1
1042075,0,0,0,1
876105,0,0,0,1
1214341,0,0,0,1
1055541,0,0,0,1
1377974,0,0,0,1
545308,0,0,0,1
96185,0,0,0,1
765713,0,0,0,1
225601,0,0,0,1
1742098,0,0,0,1
1089727,0,0,0,1
303878,0,0,0,1
1466033,0,0,0,1
82119,0,0,0,1
811354,0,0,0,1
890496,0,0,0,1
1025443,0,0,0,1
566314,0,0,0,1
1373546,0,0,0,1
1604288,0,0,0,1
1064654,0,0,0,1
1113273,0,0,0,1
1044488,0,0,0,1
1618791,0,0,0,1
378311,0,0,0,1
795190,0,0,0,1
364738,0,0,0,1
1181616,0,0,0,1
686774,0,0,0,1
827063,0,0,0,1
1393694,0,0,0,1
1201951,0,0,0,1
1600504,0,0,0,1
697674,0,0,0,1
227523,0,0,0,1
58311,0,0,0,1
1068179,0,0,0,1
1649508,0,0,0,1
593797,0,0,0,1
894520,0,0,0,1
316169,0,0,0,1
1099123,0,0,0,1
1371937,0,0,0,1
225654,0,0,0,1
1734945,0,0,0,1
13552,0,0,0,1
911027,0,0,0,1
792851,0,0,0,1
1281422,0,0,0,1
1122792,0,0,0,1
407393,0,0,0,1
1626753,0,0,0,1
1061090,0,0,0,1
1196037,0,0,0,1
1184724,0,0,0,1
1675709,0,0,0,1
1407507,0,0,0,1
103344,0,0,0,1
1141917,0,0,0,1
76308,0,0,0,1
1352284,0,0,0,1
1762612,0,0,0,1
44357,0,0,0,1
1202033,0,0,0,1
1306105,0,0,0,1
265348,0,0,0,1
382733,0,0,0,1
62494,0,0,0,1
109575,0,0,0,1
1324067,0,0,0,1
795569,0,0,0,1
173603,0,0,0,1
284544,0,0,0,1
106615,0,0,0,1
1124063,0,0,0,1
605160,0,0,0,1
882596,0,0,0,1
980055,0,0,0,1
1581143,0,0,0,1
1325751,0,0,0,1
1763221,0,0,0,1
1313445,0,0,0,1
1322161,0,0,0,1
1495853,0,0,0,1
1404879,0,0,0,1
67671,0,0,0,1
1171194,0,0,0,1
1055635,0,0,0,1
160339,0,0,0,1
111259,0,0,0,1
722043,0,0,0,1
1324441,0,0,0,1
155266,0,0,0,1
516655,0,0,0,1
47333,0,0,0,1
63108,0,0,0,1
1125164,0,0,0,1
1320649,0,0,0,1
417573,0,0,0,1
1223971,0,0,0,1
1422020,0,0,0,1
1386300,0,0,0,1
261953,0,0,0,1
664428,0,0,0,1
225988,0,0,0,1
98028,0,0,0,1
170418,0,0,0,1
1146189,0,0,0,1
1721546,0,0,0,1
479826,0,0,0,1
1325355,0,0,0,1
490712,0,0,0,1
1610972,0,0,0,1
597351,0,0,0,1
173915,0,0,0,1
392395,0,0,0,1
1137930,0,0,0,1
919008,0,0,0,1
933363,0,0,0,1
1771244,0,0,0,1
1314330,0,0,0,1
876410,0,0,0,1
802961,0,0,0,1
119950,0,0,0,1
993151,0,0,0,1
920978,0,0,0,1
524783,0,0,0,1
695588,0,0,0,1
227456,0,0,0,1
1306981,0,0,0,1
1110184,0,0,0,1
481528,0,0,0,1
521437,0,0,0,1
1762123,0,0,0,1
1697473,0,0,0,1
1059804,0,0,0,1
36656,0,0,0,1
1034965,0,0,0,1
1369698,0,0,0,1
265704,0,0,0,1
1188995,0,0,0,1
1371174,0,0,0,1
1574926,0,0,0,1
620874,0,0,0,1
119685,0,0,0,1
873219,0,0,0,1
844159,0,0,0,1
939610,0,0,0,1
965237,0,0,0,1
1564122,0,0,0,1
965778,0,0,0,1
680627,0,0,0,1
1021136,0,0,0,1
976467,0,0,0,1
1753949,0,0,0,1
1223827,0,0,0,1
1194666,0,0,0,1
131852,0,0,0,1
65864,0,0,0,1
1363678,0,0,0,1
1397058,0,0,0,1
467655,0,0,0,1
1008288,0,0,0,1
1535526,0,0,0,1
992732,0,0,0,1
153555,0,0,0,1
87150,0,0,0,1
1237563,0,0,0,1
675121,0,0,0,1
1705893,0,0,0,1
633376,0,0,0,1
46101,0,0,0,1
229920,0,0,0,1
